MenuTitle#0,"""Trade Shop"""
item_ElementalStanceUp_2#1,"""Boosts the effects of<br>Element Stance."""
item_ElementalStanceUp_3#1,"""Boosts the effects of<br>Element Stance."""
item_ElementalStanceUp_4#1,"""Boosts the effects of<br>Element Stance."""
item_ElementalStanceUp_5#1,"""Boosts the effects of<br>Element Stance."""
item_ElementalStanceUp2_1#1,"""Greatly increases effect<br>of Element Stance."""
item_ElementalStanceUp2_2#1,"""Greatly increases effect<br>of Element Stance."""
item_ElementalStanceUp2_3#1,"""Greatly increases effect<br>of Element Stance."""
item_ElementalStanceUp2_4#1,"""Greatly increases effect<br>of Element Stance."""
item_ElementalStanceUp2_5#1,"""Greatly increases effect<br>of Element Stance."""
item_ElementalStanceUp3_1#1,"""【仮】エレメンタルスタンスの<br>効果が上昇する。"""
item_ElementalStanceUp3_2#1,"""【仮】エレメンタルスタンスの<br>効果が上昇する。"""
item_ElementalStanceUp3_3#1,"""【仮】エレメンタルスタンスの<br>効果が上昇する。"""
item_ElementalStanceUp3_4#1,"""【仮】エレメンタルスタンスの<br>効果が上昇する。"""
item_ElementalStanceUp3_5#1,"""【仮】エレメンタルスタンスの<br>効果が上昇する。"""
item_PhotonblastEnhancement_1#1,"""Boosts damage of<br>Photon Blasts."""
item_PhotonblastEnhancement_2#1,"""Boosts damage of<br>Photon Blasts."""
item_PhotonblastEnhancement_3#1,"""Boosts damage of<br>Photon Blasts."""
item_PhotonblastEnhancement_4#1,"""Boosts damage of<br>Photon Blasts."""
item_PhotonblastEnhancement_5#1,"""Boosts damage of<br>Photon Blasts."""
item_CriticalUp_1#0,"""Boosts critical hit<br/>rate by 6%."""
item_CriticalUp_2#0,"""Boosts critical hit<br/>rate by 7%."""
item_CriticalUp_3#0,"""Boosts critical hit<br/>rate by 8%."""
item_CriticalUp_4#0,"""Boosts critical hit<br/>rate by 9%."""
item_CriticalUp_5#0,"""Boosts critical hit<br/>rate by 10%."""
item_PADamageUp1_1#1,"""Boosts PA damage by 2%."""
item_PADamageUp1_2#1,"""Boosts PA damage by 3%."""
item_PADamageUp1_3#1,"""Boosts PA damage by 4%."""
item_PADamageUp1_4#1,"""Boosts PA damage by 5%."""
item_PADamageUp1_5#1,"""Boosts PA damage by 6%."""
item_ReducingDamageToHp1_1#1,"""0.3% of inflicted<br>damage returned<br>as HP. (Max: 50)"""
item_ReducingDamageToHp1_2#1,"""0.4% of inflicted<br>damage returned<br>as HP. (Max: 50)"""
item_ReducingDamageToHp1_3#1,"""0.5% of inflicted<br>damage returned<br>as HP. (Max: 50)"""
item_ReducingDamageToHp1_4#1,"""6% of inflicted<br>damage returned<br>as HP."""
item_ReducingDamageToHp1_5#1,"""7% of inflicted<br>damage returned<br>as HP."""
item_ReducingDamageToHp2_1#1,"""4% of inflicted<br>damage returned<br>as HP."""
item_ReducingDamageToHp2_2#1,"""5% of inflicted<br>damage returned<br>as HP."""
item_ReducingDamageToHp2_3#1,"""6% of inflicted<br>damage returned<br>as HP."""
item_ReducingDamageToHp2_4#1,"""7% of inflicted<br>damage returned<br>as HP."""
item_ReducingDamageToHp2_5#1,"""8% of inflicted<br>damage returned<br>as HP."""
item_ReducingDamageToHp3_1#1,"""0.4% of inflicted<br>damage returned<br>as HP. (Max: 30)"""
item_ReducingDamageToHp3_2#1,"""0.6% of inflicted<br>damage returned<br>as HP. (Max: 30)"""
item_ReducingDamageToHp3_3#1,"""1% of inflicted<br>damage returned<br>as HP. (Max: 30)"""
item_ReducingDamageToHp3_4#1,"""1.2% of inflicted<br>damage returned<br>as HP. (Max: 30)"""
item_ReducingDamageToHp3_5#1,"""1.6% of inflicted<br>damage returned<br>as HP. (Max: 30)"""
item_PPUsageDown_1#1,"""Reduces PP<br>consumption<br>by 17%."""
item_PPUsageDown_2#1,"""Reduces PP<br>consumption<br>by 19%."""
item_PPUsageDown_3#1,"""Reduces PP<br>consumption<br>by 21%."""
item_PPUsageDown_4#1,"""Reduces PP<br>consumption<br>by 23%."""
item_PPUsageDown_5#1,"""Reduces PP<br>consumption<br>by 25%."""
item_PPUsageDown2_1#1,"""Reduces PP<br>consumption<br>by 8%."""
item_PPUsageDown2_2#1,"""Reduces PP<br>consumption<br>by 11%."""
item_PPUsageDown2_3#1,"""Reduces PP<br>consumption<br>by 14%."""
item_PPUsageDown2_4#1,"""Reduces PP<br>consumption<br>by 17%."""
item_PPUsageDown2_5#1,"""Reduces PP<br>consumption<br>by 20%."""
item_PBGageRizeUp1_1#1,"""Boosts PB gauge fill rate by 20%."""
item_PBGageRizeUp1_2#1,"""Boosts PB gauge fill rate by 30%."""
item_PBGageRizeUp1_3#1,"""Boosts PB gauge fill rate by 50%."""
item_PBGageRizeUp1_4#1,"""Boosts PB gauge fill rate by 60%."""
item_PBGageRizeUp1_5#1,"""Boosts PB gauge fill rate by 70%."""
item_DropEnchantUp1_1#1,"""Increases the probability of items dropping with affixes."""
item_DropEnchantUp1_2#1,"""Increases the probability of items dropping with affixes."""
item_DropEnchantUp1_3#1,"""Increases the probability of items dropping with affixes."""
item_DropEnchantUp1_4#1,"""Increases the probability of items dropping with affixes."""
item_DropEnchantUp1_5#1,"""Increases the probability of items dropping with affixes."""
item_DropUnidentifiedUp_1#1,"""未鑑定アイテムの<br>出現確率が上昇する。"""
item_DropUnidentifiedUp_2#1,"""未鑑定アイテムの<br>出現確率が上昇する。"""
item_DropUnidentifiedUp_3#1,"""未鑑定アイテムの<br>出現確率が上昇する。"""
item_DropUnidentifiedUp_4#1,"""未鑑定アイテムの<br>出現確率が上昇する。"""
item_DropUnidentifiedUp_5#1,"""未鑑定アイテムの<br>出現確率が上昇する。"""
item_ReduceKnockBackUp_1#1,"""40%の確率で<br>ノックバックを消し、<br>HPが回復する。"""
item_ReduceKnockBackUp_2#1,"""45%の確率で<br>ノックバックを消し、<br>HPが回復する。"""
item_ReduceKnockBackUp_3#1,"""50%の確率で<br>ノックバックを消し、<br>HPが回復する。"""
item_ReduceKnockBackUp_4#1,"""55%の確率で<br>ノックバックを<br>無効化する。"""
item_ReduceKnockBackUp_5#1,"""60%の確率で<br>ノックバックを消し、<br>HPが回復する。"""
item_DamageZeroUp_1#1,"""Fixed probability of<br>nullifying damage."""
item_DamageZeroUp_2#1,"""Fixed probability of<br>nullifying damage."""
item_DamageZeroUp_3#1,"""Fixed probability of<br>nullifying damage."""
item_DamageZeroUp_4#1,"""Fixed probability of<br>nullifying damage."""
item_DamageZeroUp_5#1,"""Fixed probability of<br>nullifying damage."""
item_ItemHealUp1_1#1,"""Boosts the effect of<br>recovery items by 12%."""
item_ItemHealUp1_2#1,"""Boosts the effect of<br>recovery items by 16%."""
item_ItemHealUp1_3#1,"""Boosts the effect of<br>recovery items by 20%."""
item_ItemHealUp1_4#1,"""Boosts the effect of<br>recovery items by 25%."""
item_ItemHealUp1_5#1,"""Boosts the effect of<br>recovery items by 30%."""
item_AttackHateUp1_1#1,"""Increases rate of accumulating aggro from monsters."""
item_AttackHateUp1_2#1,"""Increases rate of accumulating aggro from monsters."""
item_AttackHateUp1_3#1,"""Increases rate of accumulating aggro from monsters."""
item_AttackHateUp1_4#1,"""Increases rate of accumulating aggro from monsters."""
item_AttackHateUp1_5#1,"""Increases rate of accumulating aggro from monsters."""
item_AttackHateDown1_1#1,"""Reduces rate of accumulating aggro from monsters."""
item_AttackHateDown1_2#1,"""Reduces rate of accumulating aggro from monsters."""
item_AttackHateDown1_3#1,"""Reduces rate of accumulating aggro from monsters."""
item_AttackHateDown1_4#1,"""Reduces rate of accumulating aggro from monsters."""
item_AttackHateDown1_5#1,"""Reduces rate of accumulating aggro from monsters."""
item_DamageBonusDarker_1#1,"""Increases damage<br>inflicted to Darkers<br>by 7%."""
item_DamageBonusDarker_2#1,"""Increases damage<br>inflicted to Darkers<br>by 10%."""
item_DamageBonusDarker_3#1,"""Increases damage<br>inflicted to Darkers<br>by 13%."""
item_DamageBonusDarker_4#1,"""Increases damage<br>inflicted to Darkers<br>by 16%."""
item_DamageBonusDarker_5#1,"""Increases damage<br>inflicted to Darkers<br>by 19%."""
item_DamageBonusNative_1#1,"""Increases damage<br>inflicted to Natives<br>by 10%."""
item_DamageBonusNative_2#1,"""Increases damage<br>inflicted to Natives<br>by 15%."""
item_DamageBonusNative_3#1,"""Increases damage<br>inflicted to Natives<br>by 20%."""
item_DamageBonusNative_4#1,"""Increases damage<br>inflicted to Natives<br>by 25%."""
item_DamageBonusNative_5#1,"""Increases damage<br>inflicted to Natives<br>by 30%."""
item_DamageBonusMachine_1#1,"""Increases damage<br>inflicted to Mechs<br>by 10%."""
item_DamageBonusMachine_2#1,"""Increases damage<br>inflicted to Mechs<br>by 15%."""
item_DamageBonusMachine_3#1,"""Increases damage<br>inflicted to Mechs<br>by 20%."""
item_DamageBonusMachine_4#1,"""Increases damage<br>inflicted to Mechs<br>by 25%."""
item_DamageBonusMachine_5#1,"""Increases damage<br>inflicted to Mechs<br>by 30%."""
item_DamageBonusDragon_1#1,"""Increases damage<br>inflicted to Dragonkin<br>by 10%."""
item_DamageBonusDragon_2#1,"""Increases damage<br>inflicted to Dragonkin<br>by 15%."""
item_DamageBonusDragon_3#1,"""Increases damage<br>inflicted to Dragonkin<br>by 20%."""
item_DamageBonusDragon_4#1,"""Increases damage<br>inflicted to Dragonkin<br>by 25%."""
item_DamageBonusDragon_5#1,"""Increases damage<br>inflicted to Dragonkin<br>by 30%."""
item_DamageBonusChimera_1#1,"""Increases damage<br>inflicted to Oceanids<br>by 10%."""
item_DamageBonusChimera_2#1,"""Increases damage<br>inflicted to Oceanids<br>by 15%."""
item_DamageBonusChimera_3#1,"""Increases damage<br>inflicted to Oceanids<br>by 20％."""
item_DamageBonusChimera_4#1,"""Increases damage<br>inflicted to Oceanids<br>by 25%."""
item_DamageBonusChimera_5#1,"""Increases damage<br>inflicted to Oceanids<br>by 30%."""
item_DamageBonusTitanBlack_1#1,"""Increases damage<br>inflicted to Kuronites<br>by 10%."""
item_DamageBonusTitanBlack_2#1,"""Increases damage<br>inflicted to Kuronites<br>by 15%."""
item_DamageBonusTitanBlack_3#1,"""Increases damage<br>inflicted to Kuronites<br>by 20%."""
item_DamageBonusTitanBlack_4#1,"""Increases damage<br>inflicted to Kuronites<br>by 25%."""
item_DamageBonusTitanBlack_5#1,"""Increases damage<br>inflicted to Kuronites<br>by 30%."""
item_DamageCutDarker_1#1,"""Reduces damage received<br>from Darkers<br>by 30%."""
item_DamageCutDarker_2#1,"""Reduces damage received<br>from Darkers<br>by 35%."""
item_DamageCutDarker_3#1,"""Reduces damage received<br>from Darkers<br>by 40%."""
item_DamageCutDarker_4#1,"""Reduces damage received<br>from Darkers<br>by 45%."""
item_DamageCutDarker_5#1,"""Reduces damage received<br>from Darkers<br>by 50%."""
item_DamageCutNative_1#1,"""【説明】未設定潜在能力_21"""
item_DamageCutNative_2#1,"""【説明】未設定潜在能力_22"""
item_DamageCutNative_3#1,"""【説明】未設定潜在能力_23"""
item_DamageCutNative_4#1,"""【説明】未設定潜在能力_24"""
item_DamageCutNative_5#1,"""【説明】未設定潜在能力_25"""
item_DamageCutMachine_1#1,"""【説明】未設定潜在能力_26"""
item_DamageCutMachine_2#1,"""【説明】未設定潜在能力_27"""
item_DamageCutMachine_3#1,"""【説明】未設定潜在能力_28"""
item_DamageCutMachine_4#1,"""【説明】未設定潜在能力_29"""
item_DamageCutMachine_5#1,"""【説明】未設定潜在能力_30"""
item_DamageCutDragon_1#1,"""Reduces damage received<br>from Dragonkin<br>by 30%."""
item_DamageCutDragon_2#1,"""Reduces damage received<br>from Dragonkin<br>by 35%."""
item_DamageCutDragon_3#1,"""Reduces damage received<br>from Dragonkin<br>by 40%."""
item_DamageCutDragon_4#1,"""Reduces damage received<br>from Dragonkin<br>by 45%."""
item_DamageCutDragon_5#1,"""Reduces damage received<br>from Dragonkin<br>by 50%."""
item_DamageCutTitanBlack_1#1,"""Reduces damage received<br>from Kuronites<br>by 30%."""
item_DamageCutTitanBlack_2#1,"""Reduces damage received<br>from Kuronites<br>by 35%."""
item_DamageCutTitanBlack_3#1,"""Reduces damage received<br>from Kuronites<br>by 40%."""
item_DamageCutTitanBlack_4#1,"""Reduces damage received<br>from Kuronites<br>by 45%."""
item_DamageCutTitanBlack_5#1,"""Reduces damage received<br>from Kuronites<br>by 50%."""
item_PADamageUpSwordPA1_1#1,"""Boosts the damage of<br>Rising Edge."""
item_PADamageUpSwordPA1_2#1,"""Boosts the damage of<br>Rising Edge."""
item_PADamageUpSwordPA1_3#1,"""Boosts the damage of<br>Rising Edge."""
item_PADamageUpSwordPA1_4#1,"""Boosts the damage of<br>Rising Edge."""
item_PADamageUpSwordPA1_5#1,"""Boosts the damage of<br>Rising Edge."""
item_PPCutSwordPA1_1#1,"""【説明】未設定潜在能力_41"""
item_PPCutSwordPA1_2#1,"""【説明】未設定潜在能力_42"""
item_PPCutSwordPA1_3#1,"""【説明】未設定潜在能力_43"""
item_PPCutSwordPA1_4#1,"""【説明】未設定潜在能力_44"""
item_PPCutSwordPA1_5#1,"""【説明】未設定潜在能力_45"""
item_PADamageUpSwordPA2_1#1,"""Boosts the damage of<br>Twister Fall."""
item_PADamageUpSwordPA2_2#1,"""Boosts the damage of<br>Twister Fall."""
item_PADamageUpSwordPA2_3#1,"""Boosts the damage of<br>Twister Fall."""
item_PADamageUpSwordPA2_4#1,"""Boosts the damage of<br>Twister Fall."""
item_PADamageUpSwordPA2_5#1,"""Boosts the damage of<br>Twister Fall."""
item_PPCutSwordPA2_1#1,"""【説明】未設定潜在能力_51"""
item_PPCutSwordPA2_2#1,"""【説明】未設定潜在能力_52"""
item_PPCutSwordPA2_3#1,"""【説明】未設定潜在能力_53"""
item_PPCutSwordPA2_4#1,"""【説明】未設定潜在能力_54"""
item_PPCutSwordPA2_5#1,"""【説明】未設定潜在能力_55"""
item_PADamageUpSwordPA3_1#1,"""Boosts the damage of<br>Nova Strike."""
item_PADamageUpSwordPA3_2#1,"""Boosts the damage of<br>Nova Strike."""
item_PADamageUpSwordPA3_3#1,"""Boosts the damage of<br>Nova Strike."""
item_PADamageUpSwordPA3_4#1,"""Boosts the damage of<br>Nova Strike."""
item_PADamageUpSwordPA3_5#1,"""Boosts the damage of<br>Nova Strike."""
item_PPCutSwordPA3_1#1,"""【説明】未設定潜在能力_61"""
item_PPCutSwordPA3_2#1,"""【説明】未設定潜在能力_62"""
item_PPCutSwordPA3_3#1,"""【説明】未設定潜在能力_63"""
item_PPCutSwordPA3_4#1,"""【説明】未設定潜在能力_64"""
item_PPCutSwordPA3_5#1,"""【説明】未設定潜在能力_65"""
item_PADamageUpSwordPA4_1#1,"""Boosts the damage of<br>Ride Slasher."""
item_PADamageUpSwordPA4_2#1,"""Boosts the damage of<br>Ride Slasher."""
item_PADamageUpSwordPA4_3#1,"""Boosts the damage of<br>Ride Slasher."""
item_PADamageUpSwordPA4_4#1,"""Boosts the damage of<br>Ride Slasher."""
item_PADamageUpSwordPA4_5#1,"""Boosts the damage of<br>Ride Slasher."""
item_PPCutSwordPA4_1#1,"""【説明】未設定潜在能力_71"""
item_PPCutSwordPA4_2#1,"""【説明】未設定潜在能力_72"""
item_PPCutSwordPA4_3#1,"""【説明】未設定潜在能力_73"""
item_PPCutSwordPA4_4#1,"""【説明】未設定潜在能力_74"""
item_PPCutSwordPA4_5#1,"""【説明】未設定潜在能力_75"""
item_PADamageUpSwordPA5_1#1,"""Boosts the damage of<br>Over End."""
item_PADamageUpSwordPA5_2#1,"""Boosts the damage of<br>Over End."""
item_PADamageUpSwordPA5_3#1,"""Boosts the damage of<br>Over End."""
item_PADamageUpSwordPA5_4#1,"""Boosts the damage of<br>Over End."""
item_PADamageUpSwordPA5_5#1,"""Boosts the damage of<br>Over End."""
item_PPCutSwordPA5_1#1,"""【説明】未設定潜在能力_81"""
item_PPCutSwordPA5_2#1,"""【説明】未設定潜在能力_82"""
item_PPCutSwordPA5_3#1,"""【説明】未設定潜在能力_83"""
item_PPCutSwordPA5_4#1,"""【説明】未設定潜在能力_84"""
item_PPCutSwordPA5_5#1,"""【説明】未設定潜在能力_85"""
item_PADamageUpSwordPA6_1#1,"""Boosts the damage of<br>Stun Concido."""
item_PADamageUpSwordPA6_2#1,"""Boosts the damage of<br>Stun Concido."""
item_PADamageUpSwordPA6_3#1,"""Boosts the damage of<br>Stun Concido."""
item_PADamageUpSwordPA6_4#1,"""Boosts the damage of<br>Stun Concido."""
item_PADamageUpSwordPA6_5#1,"""Boosts the damage of<br>Stun Concido."""
item_PPCutSwordPA6_1#1,"""【説明】未設定潜在能力_91"""
item_PPCutSwordPA6_2#1,"""【説明】未設定潜在能力_92"""
item_PPCutSwordPA6_3#1,"""【説明】未設定潜在能力_93"""
item_PPCutSwordPA6_4#1,"""【説明】未設定潜在能力_94"""
item_PPCutSwordPA6_5#1,"""【説明】未設定潜在能力_95"""
item_PADamageUpSwordPA7_1#1,"""Boosts the damage of<br>Sonic Arrow."""
item_PADamageUpSwordPA7_2#1,"""Boosts the damage of<br>Sonic Arrow."""
item_PADamageUpSwordPA7_3#1,"""Boosts the damage of<br>Sonic Arrow."""
item_PADamageUpSwordPA7_4#1,"""Boosts the damage of<br>Sonic Arrow."""
item_PADamageUpSwordPA7_5#1,"""Boosts the damage of<br>Sonic Arrow."""
item_PPCutSwordPA7_1#1,"""Boosts the damage of<br>Cruel Throw."""
item_PPCutSwordPA7_2#1,"""Boosts the damage of<br>Cruel Throw."""
item_PPCutSwordPA7_3#1,"""Boosts the damage of<br>Cruel Throw."""
item_PPCutSwordPA7_4#1,"""Boosts the damage of<br>Cruel Throw."""
item_PPCutSwordPA7_5#1,"""Boosts the damage of<br>Cruel Throw."""
item_PADamageUpSwordPA8_1#1,"""【説明】未設定潜在能力_106"""
item_PADamageUpSwordPA8_2#1,"""【説明】未設定潜在能力_107"""
item_PADamageUpSwordPA8_3#1,"""【説明】未設定潜在能力_108"""
item_PADamageUpSwordPA8_4#1,"""【説明】未設定潜在能力_109"""
item_PADamageUpSwordPA8_5#1,"""【説明】未設定潜在能力_110"""
item_PPCutSwordPA8_1#1,"""【説明】未設定潜在能力_111"""
item_PPCutSwordPA8_2#1,"""【説明】未設定潜在能力_112"""
item_PPCutSwordPA8_3#1,"""【説明】未設定潜在能力_113"""
item_PPCutSwordPA8_4#1,"""【説明】未設定潜在能力_114"""
item_PPCutSwordPA8_5#1,"""【説明】未設定潜在能力_115"""
item_PADamageUpSwordPA9_1#1,"""Boosts the damage of<br>Guilty Break."""
item_PADamageUpSwordPA9_2#1,"""Boosts the damage of<br>Guilty Break."""
item_PADamageUpSwordPA9_3#1,"""Boosts the damage of<br>Guilty Break."""
item_PADamageUpSwordPA9_4#1,"""Boosts the damage of<br>Guilty Break."""
item_PADamageUpSwordPA9_5#1,"""Boosts the damage of<br>Guilty Break."""
item_PADamageUpSwordPA11_1#1,"""Boosts damage of<br>Ignition Parry."""
item_PADamageUpSwordPA11_2#1,"""Boosts damage of<br>Ignition Parry."""
item_PADamageUpSwordPA11_3#1,"""Boosts damage of<br>Ignition Parry."""
item_PADamageUpSwordPA11_4#1,"""Boosts damage of<br>Ignition Parry."""
item_PADamageUpSwordPA11_5#1,"""Boosts damage of<br>Ignition Parry."""
item_PADamageUpWlancePA3_1#1,"""Boosts the damage of<br>Heavenly Fall."""
item_PADamageUpWlancePA3_2#1,"""Boosts the damage of<br>Heavenly Fall."""
item_PADamageUpWlancePA3_3#1,"""Boosts the damage of<br>Heavenly Fall."""
item_PADamageUpWlancePA3_4#1,"""Boosts the damage of<br>Heavenly Fall."""
item_PADamageUpWlancePA3_5#1,"""Boosts the damage of<br>Heavenly Fall."""
item_PADamageUpWlancePA4_1#1,"""Boosts the damage of<br>Other Cyclone."""
item_PADamageUpWlancePA4_2#1,"""Boosts the damage of<br>Other Cyclone."""
item_PADamageUpWlancePA4_3#1,"""Boosts the damage of<br>Other Cyclone."""
item_PADamageUpWlancePA4_4#1,"""Boosts the damage of<br>Other Cyclone."""
item_PADamageUpWlancePA4_5#1,"""Boosts the damage of<br>Other Cyclone."""
item_PADamageUpWlancePA5_1#1,"""Boosts the damage of<br>Other Spin."""
item_PADamageUpWlancePA5_2#1,"""Boosts the damage of<br>Other Spin."""
item_PADamageUpWlancePA5_3#1,"""Boosts the damage of<br>Other Spin."""
item_PADamageUpWlancePA5_4#1,"""Boosts the damage of<br>Other Spin."""
item_PADamageUpWlancePA5_5#1,"""Boosts the damage of<br>Other Spin."""
item_PADamageUpWlancePA6_1#1,"""Boosts the damage of<br>Holding Current."""
item_PADamageUpWlancePA6_2#1,"""Boosts the damage of<br>Holding Current."""
item_PADamageUpWlancePA6_3#1,"""Boosts the damage of<br>Holding Current."""
item_PADamageUpWlancePA6_4#1,"""Boosts the damage of<br>Holding Current."""
item_PADamageUpWlancePA6_5#1,"""Boosts the damage of<br>Holding Current."""
item_PADamageUpWlancePA8_1#1,"""Boosts the damage of<br>Cerberus Dance."""
item_PADamageUpWlancePA8_2#1,"""Boosts the damage of<br>Cerberus Dance."""
item_PADamageUpWlancePA8_3#1,"""Boosts the damage of<br>Cerberus Dance."""
item_PADamageUpWlancePA8_4#1,"""Boosts the damage of<br>Cerberus Dance."""
item_PADamageUpWlancePA8_5#1,"""Boosts the damage of<br>Cerberus Dance."""
item_PADamageUpWlancePA9_1#1,"""Boosts damage of<br>Wild Round."""
item_PADamageUpWlancePA9_2#1,"""Boosts damage of<br>Wild Round."""
item_PADamageUpWlancePA9_3#1,"""Boosts damage of<br>Wild Round."""
item_PADamageUpWlancePA9_4#1,"""Boosts damage of<br>Wild Round."""
item_PADamageUpWlancePA9_5#1,"""Boosts damage of<br>Wild Round."""
item_PADamageUpWlancePA10_1#1,"""Boosts damage of<br>Kaiser Rise."""
item_PADamageUpWlancePA10_2#1,"""Boosts damage of<br>Kaiser Rise."""
item_PADamageUpWlancePA10_3#1,"""Boosts damage of<br>Kaiser Rise."""
item_PADamageUpWlancePA10_4#1,"""Boosts damage of<br>Kaiser Rise."""
item_PADamageUpWlancePA10_5#1,"""Boosts damage of<br>Kaiser Rise."""
item_PADamageUpPartisanPA1_1#1,"""Boosts the damage of<br>Slide Shaker."""
item_PADamageUpPartisanPA1_2#1,"""Boosts the damage of<br>Slide Shaker."""
item_PADamageUpPartisanPA1_3#1,"""Boosts the damage of<br>Slide Shaker."""
item_PADamageUpPartisanPA1_4#1,"""Boosts the damage of<br>Slide Shaker."""
item_PADamageUpPartisanPA1_5#1,"""Boosts the damage of<br>Slide Shaker."""
item_PADamageUpPartisanPA2_1#1,"""スピードレインの<br>威力を上昇させる。"""
item_PADamageUpPartisanPA2_2#1,"""スピードレインの<br>威力を上昇させる。"""
item_PADamageUpPartisanPA2_3#1,"""スピードレインの<br>威力を上昇させる。"""
item_PADamageUpPartisanPA2_4#1,"""スピードレインの<br>威力を上昇させる。"""
item_PADamageUpPartisanPA2_5#1,"""スピードレインの<br>威力を上昇させる。"""
item_PADamageUpPartisanPA3_1#1,"""Boosts the damage of<br>Rising Flag."""
item_PADamageUpPartisanPA3_2#1,"""Boosts the damage of<br>Rising Flag."""
item_PADamageUpPartisanPA3_3#1,"""Boosts the damage of<br>Rising Flag."""
item_PADamageUpPartisanPA3_4#1,"""Boosts the damage of<br>Rising Flag."""
item_PADamageUpPartisanPA3_5#1,"""Boosts the damage of<br>Rising Flag."""
item_PADamageUpPartisanPA4_1#1,"""Boosts the damage of<br>Zenith Throw."""
item_PADamageUpPartisanPA4_2#1,"""Boosts the damage of<br>Zenith Throw."""
item_PADamageUpPartisanPA4_3#1,"""Boosts the damage of<br>Zenith Throw."""
item_PADamageUpPartisanPA4_4#1,"""Boosts the damage of<br>Zenith Throw."""
item_PADamageUpPartisanPA4_5#1,"""Boosts the damage of<br>Zenith Throw."""
item_PADamageUpPartisanPA5_1#1,"""Ability not set"""
item_PADamageUpPartisanPA5_2#1,"""Ability not set"""
item_PADamageUpPartisanPA5_3#1,"""Ability not set"""
item_PADamageUpPartisanPA5_4#1,"""Ability not set"""
item_PADamageUpPartisanPA5_5#1,"""Ability not set"""
item_PADamageUpPartisanPA6_1#1,"""Boosts the damage of<br>Slide End."""
item_PADamageUpPartisanPA6_2#1,"""Boosts the damage of<br>Slide End."""
item_PADamageUpPartisanPA6_3#1,"""Boosts the damage of<br>Slide End."""
item_PADamageUpPartisanPA6_4#1,"""Boosts the damage of<br>Slide End."""
item_PADamageUpPartisanPA6_5#1,"""Boosts the damage of<br>Slide End."""
item_PADamageUpPartisanPA7_1#1,"""Boosts the damage of<br>Assault Buster."""
item_PADamageUpPartisanPA7_2#1,"""Boosts the damage of<br>Assault Buster."""
item_PADamageUpPartisanPA7_3#1,"""Boosts the damage of<br>Assault Buster."""
item_PADamageUpPartisanPA7_4#1,"""Boosts the damage of<br>Assault Buster."""
item_PADamageUpPartisanPA7_5#1,"""Boosts the damage of<br>Assault Buster."""
item_PPCutPartisanPA7_1#1,"""Reduces PP cost<br>for Assault Buster."""
item_PPCutPartisanPA7_2#1,"""Reduces PP cost<br>for Assault Buster."""
item_PPCutPartisanPA7_3#1,"""Reduces PP cost<br>for Assault Buster."""
item_PPCutPartisanPA7_4#1,"""Reduces PP cost<br>for Assault Buster."""
item_PPCutPartisanPA7_5#1,"""Reduces PP cost<br>for Assault Buster."""
item_PADamageUpPartisanPA8_1#1,"""Boosts the damage of<br>Bandersnatch."""
item_PADamageUpPartisanPA8_2#1,"""Boosts the damage of<br>Bandersnatch."""
item_PADamageUpPartisanPA8_3#1,"""Boosts the damage of<br>Bandersnatch."""
item_PADamageUpPartisanPA8_4#1,"""Boosts the damage of<br>Bandersnatch."""
item_PADamageUpPartisanPA8_5#1,"""Boosts the damage of<br>Bandersnatch."""
item_PADamageUpPartisanPA9_1#1,"""セイクリッドスキュアの<br>威力を上昇させる。"""
item_PADamageUpPartisanPA9_2#1,"""セイクリッドスキュアの<br>威力を上昇させる。"""
item_PADamageUpPartisanPA9_3#1,"""セイクリッドスキュアの<br>威力を上昇させる。"""
item_PADamageUpPartisanPA9_4#1,"""セイクリッドスキュアの<br>威力を上昇させる。"""
item_PADamageUpPartisanPA9_5#1,"""セイクリッドスキュアの<br>威力を上昇させる。"""
item_PADamageUpTdaggerPA1_1#1,"""Boosts the damage of<br>Raging Waltz."""
item_PADamageUpTdaggerPA1_2#1,"""Boosts the damage of<br>Raging Waltz."""
item_PADamageUpTdaggerPA1_3#1,"""Boosts the damage of<br>Raging Waltz."""
item_PADamageUpTdaggerPA1_4#1,"""Boosts the damage of<br>Raging Waltz."""
item_PADamageUpTdaggerPA1_5#1,"""Boosts the damage of<br>Raging Waltz."""
item_PPCutTdaggerPA1_1#1,"""Reduces PP cost<br>for Raging Waltz."""
item_PPCutTdaggerPA1_2#1,"""Reduces PP cost<br>for Raging Waltz."""
item_PPCutTdaggerPA1_3#1,"""Reduces PP cost<br>for Raging Waltz."""
item_PPCutTdaggerPA1_4#1,"""Reduces PP cost<br>for Raging Waltz."""
item_PPCutTdaggerPA1_5#1,"""Reduces PP cost<br>for Raging Waltz."""
item_PADamageUpTdaggerPA2_1#1,"""Boosts the damage of<br>Shoot Polka."""
item_PADamageUpTdaggerPA2_2#1,"""Boosts the damage of<br>Shoot Polka."""
item_PADamageUpTdaggerPA2_3#1,"""Boosts the damage of<br>Shoot Polka."""
item_PADamageUpTdaggerPA2_4#1,"""Boosts the damage of<br>Shoot Polka."""
item_PADamageUpTdaggerPA2_5#1,"""Boosts the damage of<br>Shoot Polka."""
item_PADamageUpTdaggerPA3_1#1,"""スケアフーガの<br>威力を上昇させる。"""
item_PADamageUpTdaggerPA3_2#1,"""スケアフーガの<br>威力を上昇させる。"""
